Ecotone Unit: Level Logger
Serial Number: 000011313C87
Probe Number: 000011313C87
Log Read: 8/29/2011 13:57:48
 
____Date___ ,Time ,_Level_,Units
08/01/2011,20:00,-033.4,cm      
08/02/2011,08:00,-033.3,cm      
08/02/2011,20:00,-033.6,cm      
08/03/2011,08:00,-032.6,cm      
08/03/2011,20:00,-032.6,cm      
08/04/2011,08:00,-033.0,cm      
08/04/2011,20:00,-034.0,cm      
08/05/2011,08:00,-034.1,cm      
08/05/2011,20:00,-035.0,cm      
08/06/2011,08:00,-034.9,cm      
08/06/2011,20:00,-035.3,cm      
08/07/2011,08:00,-034.1,cm      
08/07/2011,20:00,-036.1,cm      
08/08/2011,08:00,-035.5,cm      
08/08/2011,20:00,-034.0,cm      
08/09/2011,08:00,-033.7,cm      
08/09/2011,20:00,-034.8,cm      
08/10/2011,08:00,-033.3,cm      
08/10/2011,20:00,-034.3,cm      
08/11/2011,08:00,-034.5,cm      
08/11/2011,20:00,-035.0,cm      
08/12/2011,08:00,-035.1,cm      
08/12/2011,20:00,-034.7,cm      
08/13/2011,08:00,-035.2,cm      
08/13/2011,20:00,-035.3,cm      
08/14/2011,08:00,-033.0,cm      
08/14/2011,20:00,-034.1,cm      
08/15/2011,08:00,-033.5,cm      
08/15/2011,20:00,-033.7,cm      
08/16/2011,08:00,-034.1,cm      
08/16/2011,20:00,-034.8,cm      
08/17/2011,08:00,-034.8,cm      
08/17/2011,20:00,-035.0,cm      
08/18/2011,08:00,-035.1,cm      
08/18/2011,20:00,-035.2,cm      
08/19/2011,08:00,-035.1,cm      
08/19/2011,20:00,-035.5,cm      
08/20/2011,08:00,-035.2,cm      
08/20/2011,20:00,-035.3,cm      
08/21/2011,08:00,-034.1,cm      
08/21/2011,20:00,-034.1,cm      
08/22/2011,08:00,-034.1,cm      
08/22/2011,20:00,-035.2,cm      
08/23/2011,08:00,-035.2,cm      
08/23/2011,20:00,-035.3,cm      
08/24/2011,08:00,-033.9,cm      
08/24/2011,20:00,-034.2,cm      
08/25/2011,08:00,-033.4,cm      
08/25/2011,20:00,-034.0,cm      
08/26/2011,08:00,-033.5,cm      
08/26/2011,20:00,-034.2,cm      
08/27/2011,08:00,-034.3,cm      
08/27/2011,20:00,-034.9,cm      
08/28/2011,08:00,-034.2,cm      
08/28/2011,20:00,-034.9,cm      
08/29/2011,08:00,-034.7,cm      
